pv_datetime,post_code,last_postcode_pvs,pvs,load_date
2021-01-30 19:00:00.000000,fvxc,0,15,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,ecis,0,9,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,jxzs,0,15,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,txvd,0,17,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,byop,0,15,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,whpi,0,20,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,qqen,0,5,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,kcoc,0,7,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,bktu,0,9,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,jdnh,0,12,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,nnkx,0,7,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,tkhw,11,11,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,avet,0,7,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,ybxa,0,9,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,evxd,0,11,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,egzy,0,18,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,juvh,0,11,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,siae,0,9,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,adfc,0,8,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,ipzh,0,8,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,cwbp,0,11,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,yioa,0,11,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,dhrg,0,8,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,aygg,0,13,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,rqww,0,8,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,akiz,0,12,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,dhds,0,7,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,udoz,0,8,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,uizj,0,7,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,xbks,0,16,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,rtdg,0,16,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,sgxh,0,10,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,dfdz,0,7,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,vmth,0,11,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,swup,0,3,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,gcyq,0,7,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,ccvf,0,10,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,hhwb,0,8,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,wdez,0,8,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,mfnu,0,8,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,tpbk,0,6,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,fgmd,0,10,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,yfsx,0,8,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,ujqf,0,13,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,wnne,0,13,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,auyw,0,5,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,ofcz,0,12,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,wcac,0,10,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,xnom,0,8,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,ythk,0,7,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,fvpq,0,16,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,uukd,0,12,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,rffk,0,15,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,miaw,0,6,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,bsgh,0,8,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,jzuk,0,15,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,syal,0,9,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,ahlg,0,11,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,mqrb,0,10,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,bmtb,0,8,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,tivo,0,8,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,srlt,0,15,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,xesy,0,23,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,zhnm,0,12,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,mehl,0,8,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,antt,0,8,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,ceex,0,8,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,ekrp,0,15,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,bljj,0,6,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,xcfv,0,8,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,htjc,0,13,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,udhv,0,7,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,jxfz,0,12,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,bbwm,0,10,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,dqtr,0,8,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,sjvb,0,7,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,xpjy,0,10,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,eito,0,13,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,opjf,0,10,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,kxzz,0,11,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,wuyt,0,8,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,nwml,0,9,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,vdfy,0,9,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,asyw,0,13,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,dkri,0,12,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,kqxm,0,11,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,oddu,0,20,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,txsp,0,14,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,scnt,0,13,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,piky,0,8,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,oiwj,0,6,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,berr,0,8,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,npvv,0,11,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,ltiq,0,12,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,enxp,0,14,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,gptj,0,9,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,eqfd,0,13,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,mwob,0,6,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,sdxj,0,8,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,fnkp,0,9,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,uxqf,0,12,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,uapl,0,9,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,tymg,0,15,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,zcrl,0,8,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,nxmz,0,5,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,bvif,0,3,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,egwd,0,17,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,mkhu,0,14,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,rgqe,0,7,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,zqtv,0,8,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,pbgc,0,8,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,feeh,0,11,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,cmzw,0,17,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,lbzl,0,12,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,hbxv,0,14,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,qgno,0,9,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,wpcm,0,11,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,bguj,0,10,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,zzsb,0,15,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,dfyi,8,8,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,tvkd,0,11,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,kbgy,0,4,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,kyhk,0,14,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,vrud,0,10,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,eqts,0,10,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,pyzs,0,15,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,nmzc,0,11,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,nsfm,0,9,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,qyln,0,13,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,nzbt,0,10,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,zonl,0,8,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,lxdr,0,12,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,daas,11,11,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,mvvr,0,8,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,bggt,0,15,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,rila,0,14,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,hqoo,0,14,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,rvlr,0,10,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,hkco,0,7,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,pdlq,0,14,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,rkqv,0,13,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,wlnq,0,9,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,pdjh,0,15,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,niwm,0,6,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,vupm,0,14,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,baed,0,11,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,gaae,0,13,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,ltmn,0,14,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,tfxj,0,9,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,kczd,0,15,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,vmco,0,9,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,ialg,0,12,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,aeus,0,10,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,ndgf,0,8,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,gmta,0,8,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,gqtb,0,15,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,defg,0,18,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,mala,0,8,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,dvpo,0,15,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,gzxe,0,6,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,sdnr,0,11,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,ojsg,0,13,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,gfbb,0,9,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,chuy,0,6,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,qlqq,0,10,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,vlgs,0,8,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,ugzs,0,6,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,tkhl,0,9,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,sjki,0,17,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,lsvw,0,10,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,yepx,0,12,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,qwwh,0,14,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,ikbn,0,8,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,vorv,12,12,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,jafo,0,13,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,ghyw,0,10,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,wetj,0,24,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,ihbz,0,10,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,odtf,0,10,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,jiof,0,8,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,yhub,0,5,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,pvbi,0,15,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,qorm,0,12,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,jbdl,0,16,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,hgmv,0,10,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,otnk,0,10,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,ynal,0,11,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,ixki,0,13,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,uzzr,0,16,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,hrph,0,11,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,yuoy,0,9,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,bxho,0,11,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,ivva,0,11,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,smhy,0,7,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,yjmb,0,13,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,nmux,0,16,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,rnoq,0,8,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,bjau,0,15,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,mvvk,0,10,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,pwwn,0,7,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,tznd,0,8,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,yyeq,8,8,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,nvpu,0,11,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,jxhq,0,7,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,bzfs,0,11,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,fjtp,0,11,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,gelc,0,11,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,ztmd,0,10,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,qhec,0,7,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,vgdq,0,9,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,ifea,0,6,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,qhtr,0,11,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,nzfh,0,11,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,unkl,0,9,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,gamv,0,13,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,fgyx,0,13,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,amgm,0,9,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,swtf,0,11,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,wbby,0,11,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,mekg,0,13,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,djoz,0,12,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,nvmd,0,7,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,rsbf,0,13,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,buyc,0,17,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,mrtm,0,7,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,xjgl,0,19,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,fqsz,0,11,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,ggus,0,12,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,zydk,0,7,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,izya,0,10,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,ykgm,0,10,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,tgqg,0,4,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,aiat,0,13,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,yznw,0,5,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,apuq,0,15,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,iopt,0,12,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,lzql,0,9,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,xcxy,0,12,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,xqxw,0,11,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,lshc,0,5,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,xlag,0,10,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,lmch,0,10,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,uocg,0,9,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,taek,0,11,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,ftqd,0,14,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,buxh,0,13,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,iubo,0,8,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,dkxu,0,5,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,wqlk,0,8,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,swzk,0,17,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,ukpg,0,8,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,ruvx,0,8,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,tjvj,0,6,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,ogmt,0,14,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,fxvv,0,10,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,rkaa,0,11,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,jvtd,0,11,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,whgn,0,2,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,tioz,0,9,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,upob,0,11,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,lwgu,10,10,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,ahdu,0,8,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,weuv,0,8,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,rxfm,0,10,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,raia,0,10,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,fiso,0,13,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,cstu,0,13,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,nzcl,0,9,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,dggs,0,16,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,gzky,0,14,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,dflg,0,10,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,ocic,0,10,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,ukgh,16,16,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,qkia,0,8,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,xkmo,0,11,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,kbdn,0,11,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,zava,0,8,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,jytc,0,13,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,tmzl,0,12,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,homd,0,6,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,qlyd,0,9,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,mdoe,0,7,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,vrmj,0,8,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,kdkt,0,12,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,akon,0,14,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,jjzm,0,14,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,ngtx,0,12,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,dfyk,0,13,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,ztzp,0,9,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,pzjn,0,8,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,nxdv,0,6,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,vagp,0,5,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,xsiu,0,4,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,knzh,0,14,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,pbzd,0,11,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,hsua,0,15,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,cckp,0,6,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,xfta,0,9,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,nvem,0,15,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,rmlg,0,7,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,zpbb,0,10,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,tpns,0,9,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,kacc,0,11,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,cmgo,0,12,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,vkfe,0,4,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,uujd,0,10,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,ixom,0,8,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,sobx,0,10,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,dcub,0,9,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,egzx,0,7,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,pcbe,0,11,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,ptzc,0,10,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,qjih,0,15,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,fhkj,0,11,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,fudy,0,7,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,zowc,0,9,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,gufg,0,14,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,gldb,0,9,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,kxcr,0,9,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,dbcs,0,6,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,eriq,0,12,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,omvz,0,7,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,htva,0,12,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,uthp,0,8,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,yirx,0,12,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,ijif,0,9,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,wjdu,0,13,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,atra,0,9,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,yevp,0,8,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,zeaz,0,11,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,cgwl,0,13,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,umir,0,14,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,king,0,14,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,zwyj,0,13,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,lmio,0,11,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,ikur,0,13,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,kudw,0,12,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,poab,0,10,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,ucjd,0,13,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,kiee,0,11,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,ayrk,0,10,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,dbtj,0,11,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,yfjb,0,6,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,wdcb,0,7,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,ouzk,0,11,2021-02-01 09:19:57.000000
